term_id,GEOID,county_name,state_name,slug,state_id,state_term_id,census_2018_pop,pop_density_land,area_total,area_land,area_water,housing_units,pop_density_housing
2587,"0500000US21223","Trimble County","Kentucky","trimble-county-ky","KY",1413,8515,58.1,156.22,4.57,151.65,3930,25.9
2588,"0500000US21225","Union County","Kentucky","union-county-ky","KY",1413,14505,43.8,363.38,20.53,342.85,6141,17.9
2589,"0500000US21227","Warren County","Kentucky","warren-county-ky","KY",1413,131264,210.1,547.56,5.96,541.6,47223,87.2
2590,"0500000US21229","Washington County","Kentucky","washington-county-ky","KY",1413,12084,39.4,301.2,3.93,297.27,5044,17
2591,"0500000US21231","Wayne County","Kentucky","wayne-county-ky","KY",1413,20468,45.4,484.16,25.99,458.17,10942,23.9
2592,"0500000US21233","Webster County","Kentucky","webster-county-ky","KY",1413,13111,41,335.66,3.71,331.94,5936,17.9
2593,"0500000US21235","Whitley County","Kentucky","whitley-county-ky","KY",1413,36242,81.4,445.12,7.29,437.83,15166,34.6
2594,"0500000US21237","Wolfe County","Kentucky","wolfe-county-ky","KY",1413,7177,33.1,222.75,".58,222.17,3660,16.5
2595,"0500000US21239","Woodford County","Kentucky","woodford-county-ky","KY",1413,26533,132.1,192.04,3.25,188.78,10711,56.7
2596,"0500000US22001","Acadia Parish","Louisiana","acadia-parish-la","LA",1414,62190,94.3,657.45,2.34,655.12,25387,38.8
2597,"0500000US22003","Allen Parish","Louisiana","allen-parish-la","LA",1414,25605,33.8,765.95,4.11,761.85,9733,12.8
2598,"0500000US22005","Ascension Parish","Louisiana","ascension-parish-la","LA",1414,124672,369.7,302.79,12.8,289.98,40784,140.6
2599,"0500000US22007","Assumption Parish","Louisiana","assumption-parish-la","LA",1414,22300,69.2,364.53,25.87,338.66,10351,30.6
2600,"0500000US22009","Avoyelles Parish","Louisiana","avoyelles-parish-la","LA",1414,40462,50.5,865.74,33.31,832.43,18042,21.7
2601,"0500000US22011","Beauregard Parish","Louisiana","beauregard-parish-la","LA",1414,37253,30.8,1165.84,8.49,1157.34,15040,13
2602,"0500000US22013","Bienville Parish","Louisiana","bienville-parish-la","LA",1414,13308,17.7,822.07,10.8,811.27,7718,9.5
2603,"0500000US22015","Bossier Parish","Louisiana","bossier-parish-la","LA",1414,127185,139.3,867.22,27.16,840.06,49351,58.7
2604,"0500000US22017","Caddo Parish","Louisiana","caddo-parish-la","LA",1414,242922,290.2,936.82,58.28,878.54,112028,127.5
2605,"0500000US22019","Calcasieu Parish","Louisiana","calcasieu-parish-la","LA",1414,203112,181.2,1094.27,30.61,1063.66,82058,77.1
2606,"0500000US22021","Caldwell Parish","Louisiana","caldwell-parish-la","LA",1414,9960,19.1,540.73,11.3,529.42,4994,9.4
2607,"0500000US22023","Cameron Parish","Louisiana","cameron-parish-la","LA",1414,6968,5.3,1936.67,651.78,1284.89,3593,2.8
2608,"0500000US22025","Catahoula Parish","Louisiana","catahoula-parish-la","LA",1414,9608,14.7,739.42,31.39,708.03,4877,6.9
2609,"0500000US22027","Claiborne Parish","Louisiana","claiborne-parish-la","LA",1414,15944,22.8,767.42,12.54,754.88,7761,10.3
2610,"0500000US22029","Concordia Parish","Louisiana","concordia-parish-la","LA",1414,19572,29.9,747.3,50.38,696.92,9383,13.5
2611,"0500000US22031","De Soto Parish","Louisiana","de-soto-parish-la","LA",1414,27436,30.4,894.59,19.01,875.58,12290,14
2612,"0500000US22033","East Baton Rouge Parish","Louisiana","east-baton-rouge-parish-la","LA",1414,440956,966.6,470.24,14.86,455.37,187353,411.4
2613,"0500000US22035","East Carroll Parish","Louisiana","east-carroll-parish-la","LA",1414,7037,18.4,442.43,21.73,420.7,2904,6.9
2614,"0500000US22037","East Feliciana Parish","Louisiana","east-feliciana-parish-la","LA",1414,19305,44.7,455.78,2.37,453.41,8014,17.7
2615,"0500000US22039","Evangeline Parish","Louisiana","evangeline-parish-la","LA",1414,33443,51.3,679.62,17.25,662.38,14662,22.1
2616,"0500000US22041","Franklin Parish","Louisiana","franklin-parish-la","LA",1414,20156,33.2,635.44,10.85,624.59,9034,14.5
2617,"0500000US22043","Grant Parish","Louisiana","grant-parish-la","LA",1414,22482,34.7,664.65,21.63,643.03,8886,13.8
2618,"0500000US22045","Iberia Parish","Louisiana","iberia-parish-la","LA",1414,70941,127.6,1030.53,456.42,574.11,29698,51.7
2619,"0500000US22047","Iberville Parish","Louisiana","iberville-parish-la","LA",1414,32721,54,652.86,34.23,618.63,12707,20.5
2620,"0500000US22049","Jackson Parish","Louisiana","jackson-parish-la","LA",1414,15902,28.6,580.28,11.09,569.18,7680,13.5
2621,"0500000US22051","Jefferson Parish","Louisiana","jefferson-parish-la","LA",1414,434051,1463.1,665.42,369.79,295.63,189135,639.8
2622,"0500000US22053","Jefferson Davis Parish","Louisiana","jefferson-davis-parish-la","LA",1414,31582,48.5,658.56,7.23,651.33,13306,20.4
2623,"0500000US22055","Lafayette Parish","Louisiana","lafayette-parish-la","LA",1414,242782,824.6,269.21,".49,268.72,93656,348.5
2624,"0500000US22057","Lafourche Parish","Louisiana","lafourche-parish-la","LA",1414,98115,90.2,1474.31,406.09,1068.21,38582,36.1
2625,"0500000US22059","LaSalle Parish","Louisiana","lasalle-parish-la","LA",1414,14917,23.8,662.39,37.71,624.68,6560,10.5
2626,"0500000US22061","Lincoln Parish","Louisiana","lincoln-parish-la","LA",1414,47196,99.1,472.47,".73,471.74,19479,41.3
2627,"0500000US22063","Livingston Parish","Louisiana","livingston-parish-la","LA",1414,139567,197.5,702.85,54.68,648.17,50170,77.4
2628,"0500000US22065","Madison Parish","Louisiana","madison-parish-la","LA",1414,11161,19.4,650.9,26.46,624.44,4804,7.7
2629,"0500000US22067","Morehouse Parish","Louisiana","morehouse-parish-la","LA",1414,25398,35.2,806.08,11.15,794.93,12423,15.6
2630,"0500000US22069","Natchitoches Parish","Louisiana","natchitoches-parish-la","LA",1414,38659,31.6,1298.99,46.74,1252.25,18587,14.8
2631,"0500000US22071","Orleans Parish","Louisiana","orleans-parish-la","LA",1414,391006,2029.4,350.21,180.79,169.42,189896,1120.8
2632,"0500000US22073","Ouachita Parish","Louisiana","ouachita-parish-la","LA",1414,154475,251.8,631.75,21.34,610.41,64481,105.6
2633,"0500000US22075","Plaquemines Parish","Louisiana","plaquemines-parish-la","LA",1414,23410,29.5,2567.2,1787.29,779.91,9596,12.3
2634,"0500000US22077","Pointe Coupee Parish","Louisiana","pointe-coupee-parish-la","LA",1414,21940,40.9,590.71,33.37,557.35,11130,20
2635,"0500000US22079","Rapides Parish","Louisiana","rapides-parish-la","LA",1414,130562,99.9,1361.66,43.7,1317.96,55684,42.3
2636,"0500000US22081","Red River Parish","Louisiana","red-river-parish-la","LA",1414,8477,23.4,402.34,13.25,389.09,4128,10.6
2637,"0500000US22083","Richland Parish","Louisiana","richland-parish-la","LA",1414,20192,37.1,564.52,5.47,559.04,8621,15.4
2638,"0500000US22085","Sabine Parish","Louisiana","sabine-parish-la","LA",1414,24032,28,1011.62,144.96,866.66,14130,16.3
2639,"0500000US22087","St. Bernard Parish","Louisiana","st-bernard-parish-la","LA",1414,46721,95.1,2158.07,1780.56,377.52,16794,44.5
2640,"0500000US22089","St. Charles Parish","Louisiana","st-charles-parish-la","LA",1414,52879,189.1,410.63,131.55,279.08,19896,71.3
2641,"0500000US22091","St. Helena Parish","Louisiana","st-helena-parish-la","LA",1414,10262,27.4,409.49,1.09,408.4,5150,12.6
2642,"0500000US22093","St. James Parish","Louisiana","st-james-parish-la","LA",1414,21037,91.5,257.96,16.42,241.54,8455,35
2643,"0500000US22095","St. John the Baptist Parish","Louisiana","st-john-the-baptist-parish-la","LA",1414,43184,215.5,347.64,134.57,213.07,17510,82.2
2644,"0500000US22097","St. Landry Parish","Louisiana","st-landry-parish-la","LA",1414,82764,90.3,938.98,15.1,923.88,35692,38.6
2645,"0500000US22099","St. Martin Parish","Louisiana","st-martin-parish-la","LA",1414,53621,70.7,816.49,78.84,737.65,21941,29.7
2646,"0500000US22101","St. Mary Parish","Louisiana","st-mary-parish-la","LA",1414,49774,98.4,1119.42,564.04,555.38,23028,41.5
2647,"0500000US22103","St. Tammany Parish","Louisiana","st-tammany-parish-la","LA",1414,258111,276.4,1124.19,278.64,845.55,95412,112.8
2648,"0500000US22105","Tangipahoa Parish","Louisiana","tangipahoa-parish-la","LA",1414,133777,153,823.27,31.99,791.27,50073,63.3
2649,"0500000US22107","Tensas Parish","Louisiana","tensas-parish-la","LA",1414,4462,8.7,641.19,38.41,602.78,3357,5.6
2650,"0500000US22109","Terrebonne Parish","Louisiana","terrebonne-parish-la","LA",1414,111021,90.8,2082.07,850.26,1231.81,43887,35.6
2651,"0500000US22111","Union Parish","Louisiana","union-parish-la","LA",1414,22330,25.9,905.4,28.41,876.99,11346,12.9
2652,"0500000US22113","Vermilion Parish","Louisiana","vermilion-parish-la","LA",1414,59830,49.4,1542.07,368.87,1173.2,25235,21.5
2653,"0500000US22115","Vernon Parish","Louisiana","vernon-parish-la","LA",1414,48860,39.4,1341.48,13.57,1327.91,21433,16.1
2654,"0500000US22117","Washington Parish","Louisiana","washington-parish-la","LA",1414,46582,70.4,675.88,6.36,669.52,21039,31.4
2655,"0500000US22119","Webster Parish","Louisiana","webster-parish-la","LA",1414,38798,69.5,614.84,21.81,593.03,19336,32.6
2656,"0500000US22121","West Baton Rouge Parish","Louisiana","west-baton-rouge-parish-la","LA",1414,26427,123.6,203.82,11.43,192.39,9324,48.5
2657,"0500000US22123","West Carroll Parish","Louisiana","west-carroll-parish-la","LA",1414,10982,32.3,360.57,".92,359.65,5046,14
2658,"0500000US22125","West Feliciana Parish","Louisiana","west-feliciana-parish-la","LA",1414,15460,38.8,426,22.79,403.21,5097,12.6
2659,"0500000US22127","Winn Parish","Louisiana","winn-parish-la","LA",1414,14134,16.1,956.82,6.74,950.09,7234,7.6
2660,"0500000US23001","Androscoggin County","Maine","androscoggin-county-me","ME",1415,107679,230.2,497.12,29.19,467.93,49090,104.9
2661,"0500000US23003","Aroostook County","Maine","aroostook-county-me","ME",1415,67111,10.8,6827.57,156.24,6671.33,39529,5.9
2662,"0500000US23005","Cumberland County","Maine","cumberland-county-me","ME",1415,293557,337.2,1217.46,382.22,835.24,138657,166
2663,"0500000US23007","Franklin County","Maine","franklin-county-me","ME",1415,29897,18.1,1743.48,46.87,1696.61,21709,12.8
2664,"0500000US23009","Hancock County","Maine","hancock-county-me","ME",1415,54811,34.3,2344.94,758.04,1586.89,40184,25.3
2665,"0500000US23011","Kennebec County","Maine","kennebec-county-me","ME",1415,122083,140.8,951.17,83.65,867.52,60972,70.3
2666,"0500000US23013","Knox County","Maine","knox-county-me","ME",1415,39771,108.8,1143.95,778.81,365.13,23744,65
2667,"0500000US23015","Lincoln County","Maine","lincoln-county-me","ME",1415,34342,75.6,699.6,243.79,455.82,23493,51.5
2668,"0500000US23017","Oxford County","Maine","oxford-county-me","ME",1415,57618,27.8,2175.72,98.88,2076.84,36055,17.4
2669,"0500000US23019","Penobscot County","Maine","penobscot-county-me","ME",1415,151096,45.3,3557.08,159.72,3397.36,73860,21.7
2670,"0500000US23021","Piscataquis County","Maine","piscataquis-county-me","ME",1415,16800,4.4,4377.97,417.11,3960.86,15340,3.9
2671,"0500000US23023","Sagadahoc County","Maine","sagadahoc-county-me","ME",1415,35634,139.1,370.04,116.34,253.69,18288,72.1
2672,"0500000US23025","Somerset County","Maine","somerset-county-me","ME",1415,50592,13.3,4093.53,169.13,3924.4,30569,7.8
2673,"0500000US23027","Waldo County","Maine","waldo-county-me","ME",1415,39694,53.1,852.76,122.84,729.92,21566,29.5
2674,"0500000US23029","Washington County","Maine","washington-county-me","ME",1415,31490,12.8,3257.65,694.99,2562.66,23001,9
2675,"0500000US23031","York County","Maine","york-county-me","ME",1415,206229,199,1269.71,279,990.71,105773,106.8
2676,"0500000US24001","Allegany County","Maryland","allegany-county-md","MD",1416,70975,177,429.93,5.77,424.16,33311,78.5
2677,"0500000US24003","Anne Arundel County","Maryland","anne-arundel-county-md","MD",1416,576031,1295.9,587.8,172.9,414.9,212562,512.3
2678,"0500000US24005","Baltimore County","Maryland","baltimore-county-md","MD",1416,828431,1345.5,681.76,83.45,598.3,335622,561
2679,"0500000US24009","Calvert County","Maryland","calvert-county-md","MD",1416,92003,416.3,345.07,131.92,213.15,33780,158.5
2680,"0500000US24011","Caroline County","Maryland","caroline-county-md","MD",1416,33304,103.5,325.9,6.48,319.42,13482,42.2
2681,"0500000US24013","Carroll County","Maryland","carroll-county-md","MD",1416,168429,373.4,452.69,5.09,447.59,62406,139.4
2682,"0500000US24015","Cecil County","Maryland","cecil-county-md","MD",1416,102826,292,417.84,71.56,346.27,41103,118.7
2683,"0500000US24017","Charles County","Maryland","charles-county-md","MD",1416,161503,320.2,642.97,185.22,457.75,54963,120.1
2684,"0500000US24019","Dorchester County","Maryland","dorchester-county-md","MD",1416,31998,60.3,983,442.24,540.77,16554,30.6
2685,"0500000US24021","Frederick County","Maryland","frederick-county-md","MD",1416,255648,353.5,667.38,7.16,660.22,90136,136.5
2686,"0500000US24023","Garrett County","Maryland","garrett-county-md","MD",1416,29163,46.5,655.74,8.63,647.1,18854,29.1
2687,"0500000US24025","Harford County","Maryland","harford-county-md","MD",1416,253956,560.1,526.64,89.55,437.09,95554,218.6
2688,"0500000US24027","Howard County","Maryland","howard-county-md","MD",1416,323196,1144.9,253.39,2.65,250.74,109282,435.8
2689,"0500000US24029","Kent County","Maryland","kent-county-md","MD",1416,19383,72.9,413.45,136.42,277.03,10549,38.1
2690,"0500000US24031","Montgomery County","Maryland","montgomery-county-md","MD",1416,1052567,1978.2,506.95,15.69,491.25,375905,765.2
2691,"0500000US24033","Prince George"s County","Maryland","prince-george"s-county-md","MD",1416,909308,1788.8,498.84,16.15,482.69,328182,679.9
2692,"0500000US24035","Queen Anne"s County","Maryland","queen-anne"s-county-md","MD",1416,50251,128.5,510.69,138.78,371.91,20140,54.2
2693,"0500000US24037","St. Mary"s County","Maryland","st-mary"s-county-md","MD",1416,112664,294.4,764.25,407.07,357.18,41282,115.6
2694,"0500000US24039","Somerset County","Maryland","somerset-county-md","MD",1416,25675,82.8,610.35,290.63,319.72,11130,34.8
2695,"0500000US24041","Talbot County","Maryland","talbot-county-md","MD",1416,36968,140.7,476.81,208.27,268.54,19577,72.9
2696,"0500000US24043","Washington County","Maryland","washington-county-md","MD",1416,150926,322.1,467.34,9.56,457.78,60814,132.8
2697,"0500000US24045","Wicomico County","Maryland","wicomico-county-md","MD",1416,103195,263.7,400.24,25.79,374.44,41192,110
2698,"0500000US24047","Worcester County","Maryland","worcester-county-md","MD",1416,51823,109.9,694.86,226.58,468.28,55749,119.1
2699,"0500000US24510","Baltimore city","Maryland","baltimore-city-md","MD",1416,602495,7671.5,92.05,11.11,80.94,296685,3665.3
2700,"0500000US25001","Barnstable County","Massachusetts","barnstable-county-ma","MA",1417,213413,548.3,1305.54,911.81,393.72,160281,407.1
2701,"0500000US25003","Berkshire County","Massachusetts","berkshire-county-ma","MA",1417,126348,141.6,946.43,19.6,926.82,68508,73.9
2702,"0500000US25005","Bristol County","Massachusetts","bristol-county-ma","MA",1417,564022,991.3,691.23,138.13,553.1,230535,416.8
2703,"0500000US25007","Dukes County","Massachusetts","dukes-county-ma","MA",1417,17352,160.2,490.96,387.72,103.25,17188,166.5
2704,"0500000US25009","Essex County","Massachusetts","essex-county-ma","MA",1417,790638,1508.8,828.47,335.91,492.56,306754,622.8
2705,"0500000US25011","Franklin County","Massachusetts","franklin-county-ma","MA",1417,70963,102.1,724.57,25.26,699.32,33758,48.3
2706,"0500000US25013","Hampden County","Massachusetts","hampden-county-ma","MA",1417,470406,751,634.25,17.11,617.14,192175,311.4
2707,"0500000US25015","Hampshire County","Massachusetts","hampshire-county-ma","MA",1417,161355,299.8,545.21,17.95,527.26,62603,118.7
2708,"0500000US25017","Middlesex County","Massachusetts","middlesex-county-ma","MA",1417,1614714,1837.9,847.06,29.24,817.82,612004,748.3
2709,"0500000US25019","Nantucket County","Massachusetts","nantucket-county-ma","MA",1417,11327,226.2,303.66,258.69,44.97,11618,258.4
2710,"0500000US25021","Norfolk County","Massachusetts","norfolk-county-ma","MA",1417,705388,1693.6,444.35,48.24,396.11,270359,682.5
2711,"0500000US25023","Plymouth County","Massachusetts","plymouth-county-ma","MA",1417,518132,750.9,1093.25,434.18,659.08,200161,303.7
2712,"0500000US25025","Suffolk County","Massachusetts","suffolk-county-ma","MA",1417,807252,12415.6,120.22,62.07,58.15,315522,5425.6
2713,"0500000US25027","Worcester County","Massachusetts","worcester-county-ma","MA",1417,830839,528.6,1579.19,68.42,1510.77,326788,216.3
2714,"0500000US26001","Alcona County","Michigan","alcona-county-mi","MI",1418,10362,16.2,1790.58,1116,674.59,11073,16.4
2715,"0500000US26003","Alger County","Michigan","alger-county-mi","MI",1418,9097,10.5,5047.74,4132.67,915.07,6554,7.2
2716,"0500000US26005","Allegan County","Michigan","allegan-county-mi","MI",1418,117327,135,1833.29,1008.06,825.23,49426,59.9
2717,"0500000US26007","Alpena County","Michigan","alpena-county-mi","MI",1418,28360,51.8,1694.92,1123.06,571.86,16053,28.1
2718,"0500000US26009","Antrim County","Michigan","antrim-county-mi","MI",1418,23365,49.6,601.77,126.07,475.7,17824,37.5
2719,"0500000US26011","Arenac County","Michigan","arenac-county-mi","MI",1418,15041,43.8,680.69,317.5,363.19,9803,27
2720,"0500000US26013","Baraga County","Michigan","baraga-county-mi","MI",1418,8320,9.9,1068.77,170.51,898.26,5270,5.9
2721,"0500000US26015","Barry County","Michigan","barry-county-mi","MI",1418,61157,107,577.04,23.95,553.09,27010,48.8
2722,"0500000US26017","Bay County","Michigan","bay-county-mi","MI",1418,103923,243.7,630.72,188.41,442.3,48220,109
2723,"0500000US26019","Benzie County","Michigan","benzie-county-mi","MI",1418,17753,54.8,859.57,539.86,319.7,12199,38.2
2724,"0500000US26021","Berrien County","Michigan","berrien-county-mi","MI",1418,154141,276.2,1581.47,1013.72,567.75,76922,135.5
2725,"0500000US26023","Branch County","Michigan","branch-county-mi","MI",1418,43622,89.4,519.68,13.31,506.37,20841,41.2
2726,"0500000US26025","Calhoun County","Michigan","calhoun-county-mi","MI",1418,134487,192.8,718.35,12.12,706.23,61042,86.4
2727,"0500000US26027","Cass County","Michigan","cass-county-mi","MI",1418,51653,106.7,508.32,18.26,490.06,25887,52.8
2728,"0500000US26029","Charlevoix County","Michigan","charlevoix-county-mi","MI",1418,26244,62.3,1390.46,974.12,416.34,17249,41.4
2729,"0500000US26031","Cheboygan County","Michigan","cheboygan-county-mi","MI",1418,25413,36.6,885.38,170.12,715.26,18298,25.6
2730,"0500000US26033","Chippewa County","Michigan","chippewa-county-mi","MI",1418,37517,24.7,2698.39,1139.97,1558.42,21253,13.6
2731,"0500000US26035","Clare County","Michigan","clare-county-mi","MI",1418,30757,54.8,575.34,11.02,564.32,23233,41.2
2732,"0500000US26037","Clinton County","Michigan","clinton-county-mi","MI",1418,79332,133.1,574.56,8.15,566.41,30695,54.2
2733,"0500000US26039","Crawford County","Michigan","crawford-county-mi","MI",1418,13901,25.3,563.24,6.96,556.28,11092,19.9
2734,"0500000US26041","Delta County","Michigan","delta-county-mi","MI",1418,35857,31.7,1991.32,820.23,1171.1,20214,17.3
2735,"0500000US26043","Dickinson County","Michigan","dickinson-county-mi","MI",1418,25383,34.4,777.05,15.65,761.4,13990,18.4
2736,"0500000US26045","Eaton County","Michigan","eaton-county-mi","MI",1418,109826,187.4,579.43,4.26,575.17,47050,81.8
2737,"0500000US26047","Emmet County","Michigan","emmet-county-mi","MI",1418,33308,69.9,882,414.5,467.49,21304,45.6
2738,"0500000US26049","Genesee County","Michigan","genesee-county-mi","MI",1418,406892,668.5,649.59,12.61,636.98,192180,301.7
2739,"0500000US26051","Gladwin County","Michigan","gladwin-county-mi","MI",1418,25337,51.2,515.93,14.15,501.78,17672,35.2
